,MTBF1_samples
13179,136.8238769540887
13180,86.71234142585548
13181,145.18520685269056
13182,86.25906660015225
13183,147.60797654270516
13184,144.8918823545218
13185,85.04347587013358
13186,71.76292414357522
13187,68.24476849813935
13188,77.29382098379524
13189,53.508233938186756
13190,150.10476370022695
13191,65.12410853493836
13192,115.5010456211107
13193,130.3387911130087
13194,69.16800706637122
13195,93.13228138568607
13196,145.62338000736773
13197,69.42614222909663
13198,103.56213740784595
13199,80.29658634228895
13200,130.16277515445293
13201,176.89949033832139
13202,63.211951967147634
13203,123.82575273637725
13204,168.60363783165374
13205,58.754195212094466
13206,152.55080846439
13207,120.81841691315938
13208,96.92778572795126
13209,86.65044184341949
13210,85.6086201242514
13211,70.7847164233679
13212,107.53042107523093
13213,91.90379342393545
13214,56.028005387914774
13215,97.32739875196592
13216,140.28279007722054
13217,94.35419939808249
13218,73.87317558942205
13219,48.09386418063578
13220,59.34060288436691
13221,55.87056152675211
13222,84.9259878381703
13223,69.00946990256917
13224,141.7820979828933
13225,125.63046837157883
13226,176.53078002041426
13227,82.12304109055862
13228,137.44313032815094
13229,100.27878345761317
13230,134.66160349482757
13231,80.05311107251914
13232,148.5740530332163
13233,93.86612951412086
13234,128.72685914284006
13235,72.6542080018349
13236,96.46800319490403
13237,140.7055062567044
13238,97.61734112204499
13239,128.70035343826456
13240,133.33727211270846
13241,107.22602788473789
13242,139.36831925948198
13243,116.65792933986916
13244,77.5967849437772
13245,104.5281028377602
13246,164.15901136215243
13247,60.48371790705341
13248,77.82376680892823
13249,103.302140244263
13250,113.6096160566874
13251,63.75684345855392
13252,92.40165440831525
13253,83.28350033274111
13254,96.88229684705941
13255,111.59750987843526
13256,73.86802840909566
13257,72.33442991714344
13258,133.91087283503953
13259,58.32310862712065
13260,153.07343631724086
13261,47.990905594285124
13262,111.59130083052382
13263,93.17499227171588
13264,86.51557385025478
13265,93.68817527058852
13266,148.03381469318134
13267,142.75243341986103
13268,94.80123753199314
13269,85.43332818960761
13270,98.4378329361598
13271,82.57078712199372
13272,84.64259061642056
13273,81.25012651172824
13274,182.0135618114081
13275,95.29746407686294
13276,82.54282495287772
13277,84.52610434186585
13278,156.5139783569733
13279,89.00582832306625
13280,100.44621401795607
13281,79.43553616833688
13282,150.50413459163673
13283,194.74984031941585
13284,116.8077613896329
13285,44.91456234836011
13286,73.21475425953363
13287,101.14877984817996
13288,140.52631741279856
13289,124.85357275300375
13290,85.12697167830576
13291,117.0192275006926
13292,146.0735956015127
13293,141.24292994681767
13294,55.81445255950309
13295,98.4558979149176
13296,105.36608033981744
13297,70.9607179180098
13298,115.12811788384937
13299,80.70870633337435
13300,92.49980362897203
13301,84.07840767554227
13302,77.89982575326083
13303,138.9531899718917
13304,114.85453795754732
13305,68.70871078026498
13306,84.66077388704134
13307,79.85927692596587
13308,104.2923265244495
13309,83.61266126502176
13310,115.69303675311502
13311,145.5586958481069
13312,148.81016738834086
13313,101.65009805558009
13314,51.188239295603076
13315,55.840012871414224
13316,68.12523136187134
13317,119.65424256777163
13318,131.10792463891121
13319,98.97521260727224
13320,72.7919951579132
13321,121.05140199185746
13322,137.21858817900613
13323,91.71660108368378
13324,103.90160322806085
13325,92.67083836265542
13326,110.50120837253489
13327,95.38607745427392
13328,71.62564073498598
13329,102.12733512138942
13330,90.17735574384257
13331,108.61019945701672
13332,68.49737664349797
13333,140.8243537016664
13334,125.43776502064854
13335,45.56177851094345
13336,102.38375556400551
13337,63.08501342547967
13338,89.4068459785419
13339,95.96442466644561
13340,163.9225348888197
13341,96.75136819510229
13342,69.07264402104171
13343,148.6311797901094
13344,119.96103042407466
13345,121.03558761723527
13346,116.71192534335631
13347,56.776895992748024
13348,161.4637381850965
13349,70.45243992876004
13350,74.06809032357506
13351,92.03348603785041
13352,60.20635981487881
13353,136.37264316795543
13354,71.36214104193972
13355,118.5274151700796
13356,60.72505411543835
13357,80.79420795405676
13358,92.6697180839366
13359,106.40436685927915
13360,83.06403512040025
13361,134.34503435419998
13362,107.13002543619272
13363,91.5463230896585
13364,102.61257585740101
13365,111.13588710866128
13366,63.87124008928712
13367,139.0788363260972
13368,76.40249639443776
13369,139.24923709914677
13370,80.13485986033618
13371,107.09487011693747
13372,119.64617666457407
13373,104.69983158539435
13374,69.61818244300899
13375,97.03549661394696
13376,132.9151806156016
13377,138.52048700077742
13378,123.41527771442342
13379,108.82035020601873
13380,75.73785020169232
13381,65.85473409705045
13382,53.01684799793298
13383,78.5979387583728
13384,152.90249635413
13385,59.117266107280976
13386,89.46110412603072
13387,52.48840308986296
13388,103.4937932148642
13389,105.62882113951743
13390,92.12519768243659
13391,84.33954192977166
13392,65.37370554796058
13393,83.47187782034783
13394,95.59527579269017
13395,137.33130327685518
13396,111.31733830686288
13397,77.5014029759352
13398,69.56771663891104
13399,79.70238334135294
13400,134.56639425828152
13401,161.83288267127207
13402,80.53217437779132
13403,120.69966061081983
13404,92.44767535898828
13405,98.71118524874517
13406,109.28691371305209
13407,150.7580234423151
13408,77.54067273106816
13409,113.74912552231768
13410,144.82628129924694
13411,98.30924924049333
13412,87.47129924249396
13413,76.21295097514316
13414,68.69521020266897
13415,104.81399853738644
13416,91.51522598860383
13417,153.6136315064542
13418,132.33766152819467
13419,200.98921021273134
13420,128.79864607832891
13421,134.7892619011577
13422,41.14723409049994
13423,76.27238316514553
13424,88.86157194149311
13425,110.57237716379638
13426,64.85717922628982
13427,109.84309382704278
13428,98.70779174084477
13429,101.49387813525345
13430,71.58668992501218
13431,68.95646435984436
13432,101.16565867341134
13433,86.56143510700738
13434,46.023434177879935
13435,124.11334045955172
13436,49.02215113488994
13437,69.09992545120812
13438,154.71048638082755
13439,75.68601091145547
13440,66.28921342409875
13441,155.52208095919437
13442,65.47436775379124
13443,95.34627556357157
13444,156.53733176256648
13445,112.73731960363786
13446,126.28479545778754
13447,168.14129309430413
13448,89.68208988386266
13449,81.61367371689157
13450,78.94650260873127
13451,94.912738127094
13452,102.01153953933643
13453,112.657015758981
13454,77.37738326381167
13455,40.180062775285
13456,104.53824081945956
13457,89.28212042223967
13458,147.5910986081175
13459,81.95104518145727
13460,126.87496705899352
13461,120.71934802675223
13462,91.06157511527495
13463,114.2667828820911
13464,85.21490722178122
13465,98.59698734279367
13466,66.99346396077154
13467,113.32704226038402
13468,164.23942395824048
13469,99.59238400489906
13470,167.5121626352747
13471,117.23494704379564
13472,68.63547294946798
13473,109.13852715591116
13474,109.09442622988914
13475,94.62610934066196
13476,62.390821106772826
13477,78.29300391231915
13478,85.77433855266246
13479,113.88525626500483
13480,69.4212170262888
13481,152.21702184692776
13482,66.70889934005768
13483,91.24371795992666
13484,90.45161398292002
13485,65.527029095736
13486,75.1341547386547
13487,61.05786137446762
13488,95.68663602260727
13489,53.868441077259796
13490,46.73374405364792
13491,61.254907654080256
13492,137.4820297086575
13493,86.27303014558146
13494,141.70227229178093
13495,100.96128492290856
13496,121.9880728764695
13497,118.98357696403525
13498,62.37026452330908
13499,109.5290826266778
13500,91.84038682149028
13501,140.32358735014105
13502,114.14044309451195
13503,90.72745290229359
13504,92.70080062688353
13505,72.43063861035557
13506,63.71048269513464
13507,94.94003497395458
13508,73.4380732937093
13509,105.6269612430121
13510,141.52346760068377
13511,140.55799308335114
13512,98.35391125566767
13513,99.49050540973671
13514,112.65450525227851
13515,85.91944960481358
13516,63.796341160157105
13517,84.59898342435656
13518,107.55160572110691
13519,117.11478301677381
13520,61.423828867436065
13521,91.37955575412388
13522,69.26978096933448
13523,68.61894891989203
13524,114.03514973119603
13525,87.65396075153768
13526,77.63178827972466
13527,173.16045459191125
13528,82.12161339784122
13529,103.41692708019875
13530,148.78343672784987
13531,147.74309070726903
13532,59.84799426167246
13533,93.9648073062431
13534,68.10123970888111
13535,87.76981269327523
13536,106.28547601952216
13537,169.57491233850897
13538,56.42969828629431
13539,96.78986428440984
13540,85.40638192145919
13541,41.56245604108907
13542,105.70855555759853
13543,126.24512862783693
13544,52.11692836716911
13545,120.84329649160287
13546,121.58015183330686
13547,48.037941280045
13548,28.21284728735731
13549,128.83640675026714
13550,132.4200918379564
13551,134.64369844154865
13552,50.93895442585318
13553,80.5129015376779
13554,189.31813647925
13555,130.73708445031158
13556,94.48068416380457
13557,131.5820823664628
13558,108.87488509669822
13559,123.829450414924
13560,112.02338384386485
13561,102.61241541633372
13562,115.85117966617544
13563,105.61176738462342
13564,80.00050965840687
13565,44.7359149537417
13566,92.57149739752224
13567,63.136495199858814
13568,62.70390762700549
13569,133.33780313180597
13570,71.0734713601736
13571,62.42493301258801
13572,144.35121967378728
13573,119.08122040107688
13574,70.07638079561187
13575,98.04850356642999
13576,101.73118915483957
13577,88.11652756862266
13578,90.71511454869979
13579,143.51995456433076
13580,144.922042273795
13581,67.47102611278405
13582,67.08634350998533
13583,117.13058203043535
13584,95.72576483714715
13585,93.62591137431251
13586,119.78239358651388
13587,100.88835928051098
13588,89.01047005404777
13589,91.04693005504876
13590,143.08199311268888
13591,78.08398810187258
13592,131.72639293892436
13593,106.10684768560233
13594,113.21258453453882
13595,92.19561208855015
13596,85.56371552741098
13597,131.61179550965642
13598,147.9831843139233
13599,90.59638045625238
13600,68.90957417315951
13601,103.76523962701432
13602,114.36231394148356
13603,121.32361817965737
13604,91.25397891500603
13605,73.9192408917691
13606,72.57904799982026
13607,102.03769637540613
13608,79.19736854529219
13609,183.0968441576633
13610,77.74181900174777
13611,144.7440724479072
13612,145.10890295622443
13613,120.81387444343372
13614,59.36109964707962
13615,101.26301309601101
13616,91.77402856187038
13617,118.83400385537036
13618,85.27870182179119
13619,145.90530384646453
13620,209.45957559101512
13621,136.30138543448552
13622,91.61219709932853
13623,76.77908489517635
13624,146.5477576207497
13625,141.58524946315322
13626,89.00618457964758
13627,47.80614058462733
13628,96.25167129468517
13629,94.34060583627176
13630,107.92843893640409
13631,92.31400211544192
13632,140.02350527283767
13633,118.45554740857247
13634,125.90553480884714
13635,105.8921188583213
13636,90.06172128212603
13637,90.81878380873879
13638,48.40187027384049
13639,130.04650013261593
13640,81.06320417718491
13641,90.60383049902255
13642,68.59598237049687
13643,66.30499277249695
13644,136.71655187864621
13645,106.65698790056912
13646,69.60335353683605
13647,105.97140271511175
13648,198.55809421843134
13649,108.31076932824614
13650,89.32350278906642
13651,76.11468001584655
13652,59.80289752512578
13653,85.3740303433999
13654,78.99167025083177
13655,106.52329844051471
13656,50.17278022409918
13657,97.7788783560273
13658,87.02843556336455
13659,148.6722286077077
13660,79.35709849514535
13661,81.71826897399251
13662,190.7507402806251
13663,113.09341296540698
13664,153.57974394928817
13665,114.42340906057522
13666,77.18053130911703
13667,164.76293888843207
13668,118.74716233067673
13669,165.21682135411055
13670,92.51388927611282
13671,120.16531662690473
13672,73.00816427401011
13673,103.9161922618065
13674,74.11937986593713
13675,112.61365594960486
13676,74.66523292921069
13677,79.0993421977224
13678,68.27694460225348
13679,116.2356234823921
13680,102.0648277734213
13681,117.05672386636411
13682,100.37186323986764
13683,43.132985748712976
13684,164.21920593374963
13685,114.42582272574623
13686,131.86715317767968
13687,121.50062456909748
13688,152.99752117272587
13689,143.50689358085256
13690,116.2320808949477
13691,94.46219573581784
13692,152.2684365962884
13693,54.50695209623954
13694,50.365404310572956
13695,103.38653301438124
13696,115.43500071986074
13697,67.36265829950462
13698,130.25398466222347
13699,85.78800265703501
13700,64.80098261567467
13701,68.40618776391506
13702,100.56433624668209
13703,105.44916967945983
13704,132.97982769410442
13705,77.59671989077717
13706,85.49921864286244
13707,95.11964728665477
13708,96.83852799726334
13709,121.19079005432727
13710,51.97859415910713
13711,67.90956238849174
13712,87.04081488826844
13713,72.39430169718712
13714,108.53670655178915
13715,118.1242432781933
13716,59.53459582310456
13717,84.77359363443544
13718,55.73245462738867
13719,146.13596729691164
13720,62.18372404826506
13721,72.35479789708137
13722,105.96015438531948
13723,129.39817038063
13724,74.88057100513097
13725,92.84414951776702
13726,97.35533653725071
13727,58.50781413868077
13728,93.47830051328256
13729,185.24235810642077
13730,117.5710175394182
13731,116.44044132164034
13732,134.85602394189527
13733,77.52437211993316
13734,128.95368360774955
13735,88.2564812783289
13736,133.5410329971516
13737,97.06843652615254
13738,48.335854973996646
13739,93.14552400938538
13740,103.71770154816176
13741,56.14796234765147
13742,67.86010291727304
13743,87.75131230129115
13744,177.03698447477154
13745,62.4734351144583
13746,91.28013796451162
13747,73.98954419832428
13748,89.02136062401385
13749,140.84680645893403
13750,91.12032638930273
13751,80.16300681961044
13752,99.45426951094838
13753,116.80922169986414
13754,101.4308665245007
13755,101.44746771486658
13756,122.6670246189679
13757,131.9117438716194
13758,169.29470461376775
13759,114.24812630119715
13760,91.43363593168417
13761,78.23815907985077
13762,133.13991739220796
13763,96.86109906076646
13764,159.61019436481956
13765,89.31568550919474
13766,111.18665028969346
13767,91.24877099081684
13768,68.29170833024126
13769,146.0559513716605
13770,106.68425533515386
13771,81.12776504371537
13772,65.5910627264865
13773,83.50894368164762
13774,144.45254071480636
13775,106.85541555271806
13776,58.838074027726776
13777,137.7294582502452
13778,95.3036305592744
13779,109.287113711936
13780,62.47271085116312
13781,85.85290560564437
13782,95.71670821224038
13783,93.70829782437623
13784,128.8993408355367
13785,132.5325697413004
13786,58.360157790085935
13787,71.13640713540134
13788,117.9416277333902
13789,105.8236939236483
13790,145.37730219173275
13791,118.01017982788959
13792,171.3070163743657
13793,121.67480478197375
13794,153.3262384340313
13795,113.00804261983737
13796,82.68257691194366
13797,41.82693648099185
13798,89.90139769342332
13799,88.90054211884546
13800,123.10162815586426
13801,146.83582873842
13802,79.97664392179183
13803,128.05871120288947
13804,96.51278335019718
13805,97.45482196064286
13806,118.67480243443023
13807,114.06582107835024
13808,91.02287296887923
13809,111.5476511093397
13810,68.81083807116752
13811,107.94033414889803
13812,95.60638765985544
13813,138.70265644771072
13814,99.04721379762485
13815,56.64740781621117
13816,207.5816289800773
13817,82.11412169806702
13818,127.08484566975913
13819,45.83080170533349
13820,71.02711611221449
13821,81.24088039557851
13822,83.90944338292903
13823,119.7708330005395
13824,60.30347626612538
13825,89.83534268223278
13826,124.69834319409499
13827,87.52547717354982
13828,74.98710354747469
13829,171.43776343224633
13830,101.37856022445625
13831,112.12394713874818
13832,113.45369482528038
13833,202.9147445120579
13834,106.45591666116357
13835,43.40741764675221
13836,82.23789964475559
13837,133.31936512339627
13838,103.6416336964843
13839,101.93013925677639
13840,71.21633418891369
13841,191.48402755694906
13842,87.43783724198985
13843,94.92318177034085
13844,148.78086507380675
13845,143.2012551193571
13846,137.55023963984823
13847,99.12517087935939
13848,57.53565639442677
13849,108.49705401357755
13850,107.6750406897341
13851,130.7742143093563
13852,124.19494825674245
13853,96.5975936866426
13854,85.72685152566284
13855,167.80859509318688
13856,95.52768276257352
13857,81.03187235493199
13858,137.84614663300405
13859,83.04131960778533
13860,146.54834584675498
13861,69.11278576888913
13862,124.36834275893175
13863,98.84458213852987
13864,107.15472853758592
13865,112.1038213895133
13866,146.89330999151764
13867,60.7285254298908
13868,90.63950990283979
13869,137.58951049771585
13870,130.4505805482782
13871,135.921335768235
13872,94.99793335532361
13873,66.49636956283469
13874,71.76222663823818
13875,72.55600636781465
13876,95.42878196054473
13877,74.85030825593807
13878,131.2658561588067
13879,79.3241151782439
13880,99.11789888706532
13881,95.6873645687046
13882,64.04792184204604
13883,136.98639413814414
13884,73.51959677528563
13885,154.740791780322
13886,117.19062163429622
13887,103.32763864200453
13888,110.42831910290039
13889,118.32109106032996
13890,114.72069998010292
13891,148.43534050984562
13892,99.24893491606919
13893,65.6663541263403
13894,87.5039126577114
13895,150.91738210354043
13896,185.78826412039984
13897,92.8590827424758
13898,71.86590443739327
13899,60.531202739381996
13900,126.80799651527109
13901,81.88427714248468
13902,131.6384784386209
13903,178.41065101621408
13904,153.62640152667453
13905,136.43478915853564
13906,52.34828900949839
13907,75.0329810771462
13908,142.8528235273006
13909,57.0430460843648
13910,124.22889652908691
13911,69.59267269752687
13912,129.23350634030297
13913,77.95959629472947
13914,65.44773486773086
13915,156.87379416297168
13916,165.02267360110613
13917,118.50095887392372
13918,61.156510942950256
13919,105.54325832561449
13920,122.59179660748397
13921,142.19603586592552
13922,108.24723721012188
13923,109.28496173874449
13924,111.9315337412262
13925,147.02357805872032
13926,95.43308605268093
13927,119.92119208867683
13928,81.85130626402791
13929,69.5196866792571
13930,50.05372185505343
13931,100.95216471533213
13932,74.55610963622776
13933,86.08300992008694
13934,132.6548315077268
13935,85.92997997019646
13936,95.06004304412222
13937,63.197142417603445
13938,139.51662225406702
13939,93.00931825298794
13940,112.0761625948283
13941,145.38957869099684
13942,97.48128002928209
13943,57.00226374798715
13944,86.05742672673628
13945,125.6909076781414
13946,135.60984069845472
13947,122.65024651489881
13948,83.6385968754322
13949,69.11900549024402
13950,94.16686912916555
13951,74.41134404878089
13952,101.29406654689019
13953,77.41865421503054
13954,70.65279308554382
13955,112.1685830543888
13956,129.5904056462761
13957,68.08181849308932
13958,119.94836641093514
13959,118.31486715238576
13960,121.90532652510514
13961,153.3951081300341
13962,56.510146281273265
13963,96.42039805200935
13964,76.81045395618624
13965,116.84601795362539
13966,115.6648674565836
13967,139.24209611294907
13968,95.3913901940414
13969,74.07859255298324
13970,109.1449995479771
13971,40.02286476519519
13972,76.20862901654041
13973,139.9120081778456
13974,66.02053754764341
13975,75.87819124889067
13976,116.0882034177138
13977,74.10127092934205
13978,117.73498574824242
13979,102.2605128162772
13980,87.04903121866498
13981,148.63226671117158
13982,203.24909911268938
13983,81.00285410666886
13984,105.35236524101879
13985,77.28636110161128
13986,108.96749778036688
13987,96.64609956745919
13988,159.52800904094664
13989,82.44713387648359
13990,60.80178167794043
13991,72.10030189240798
13992,84.04248279038175
13993,72.05252421450905
13994,104.8592636644038
13995,135.3202843171777
13996,142.53233167086597
13997,185.28523891858578
13998,100.94867313762568
13999,51.84033726857513
14000,44.36490577368761
14001,75.81579426553711
14002,82.86263327691792
14003,82.95782922890199
14004,74.51306832551559
14005,62.8245231356115
14006,117.15793008918406
14007,81.97033531455331
14008,47.63420044893404
14009,77.02399269683649
14010,69.4631978549773
14011,95.59150023541254
14012,67.0689542213377
14013,139.46944381336937
14014,78.6346286626097
14015,120.13239984589065
14016,63.89691361875534
14017,82.28349413897446
14018,99.2242981204936
14019,112.85153827263305
14020,99.49201275719439
14021,139.04727103516927
14022,115.12298883647621
14023,66.17604454101637
14024,66.5726896604809
14025,89.71590780854231
14026,107.31350658886211
14027,101.73086040937292
14028,122.6574288054607
14029,69.357412356452
14030,76.99151156884942
14031,120.16089794675311
14032,78.06304843343588
14033,95.30410949087229
14034,114.98868661339803
14035,105.82757850173039
14036,145.9271750607948
14037,133.1181070102693
14038,101.6134979750149
14039,92.36331593041484
14040,71.11331662824549
14041,48.916134275559145
14042,65.27460093985412
14043,92.00370562112695
14044,84.73139512489837
14045,70.05610897024012
14046,110.96522324076541
14047,146.6566033811933
14048,87.7914212958952
14049,86.89044641654783
14050,78.03010046780156
14051,61.43615282922638
14052,56.085377151355345
14053,83.54831254911079
14054,92.66897020806783
14055,184.28058302076613
14056,83.49195473135589
14057,87.8780708498423
14058,103.12644214992312
14059,83.78574123801413
14060,85.22311958616613
14061,75.38223768923189
14062,99.71995028456803
14063,108.84737028549839
14064,109.13988155904306
14065,34.88526761528985
14066,98.39466464463933
14067,125.4938980762594
14068,108.05406861663592
14069,51.84340570691884
14070,101.34684004143134
14071,89.57486452977274
14072,102.24508302488691
14073,75.31123955445327
14074,140.43827959302965
14075,128.22971997321102
14076,70.6616666929743
14077,153.0355485645299
14078,88.78299097980963
14079,91.16294109508533
14080,181.30435417743084
14081,129.62386088560154
14082,119.01461206478292
14083,159.1898824247916
14084,90.78071331100467
14085,120.03841074089486
14086,106.87651389456313
14087,81.24418973245233
14088,180.70983536626463
14089,91.23883711823306
14090,114.51255944169833
14091,105.20443472345015
14092,166.62078092553216
14093,110.9117201371036
14094,97.56589906479401
14095,81.09086191599157
14096,85.91908996871467
14097,131.1883436262327
14098,92.36186111920763
14099,105.7896450252485
14100,72.48951081447025
14101,66.06194376561804
14102,74.30717764276318
14103,119.96739947701367
14104,69.90950855550162
14105,163.12223903681868
14106,108.35735402559025
14107,75.2877101399409
14108,77.69683347289964
14109,75.62133873164605
14110,131.31140962033103
14111,114.53610349864248
14112,92.32061202938472
14113,126.59408424978069
14114,94.9826046121658
14115,65.57697851068747
14116,43.23548382443568
14117,113.03412575087285
14118,112.5296747538608
14119,109.07724431470503
14120,98.16550891519316
14121,85.80572666124183
14122,56.39532857516829
14123,161.9791496718324
14124,74.30823647919557
14125,49.10169222928091
14126,139.44255377540762
14127,165.7587194068287
14128,140.44012061797744
14129,62.114716090448326
14130,122.50650708250326
14131,80.50282090267041
14132,99.8901861831014
14133,142.03061246871854
14134,62.649895663320876
14135,101.33213946878215
14136,90.68300598287782
14137,83.23069601043971
14138,100.08157433610401
14139,164.0271535939575
14140,48.12304841038162
14141,185.45502801102572
14142,117.76638893936189
14143,91.9386901645659
14144,104.01407771140926
14145,84.75863770015972
14146,128.57556726499206
14147,41.00481988279997
14148,97.18377617646178
14149,117.63744799195132
14150,66.4816299613926
14151,55.41672685057107
14152,125.64007731878917
14153,56.9270822334751
14154,103.370377428207
14155,80.66024340542356
14156,70.38658109068977
14157,86.89709817139712
14158,117.44626839809887
14159,80.45352830040244
14160,62.23404529498598
14161,64.67737472962312
14162,57.03542809876682
14163,109.49863248866876
14164,87.14445891134461
14165,117.16460539990005
14166,178.52467706151387
14167,96.90657430411842
14168,88.47826981650691
14169,89.96708360808367
14170,95.2740602135033
14171,124.46513433553382
14172,76.46427706779163
14173,89.65565659235968
14174,134.44843014474048
14175,126.57065810985617
14176,73.04410393658407
14177,68.8059598126355
14178,151.21138546984236
14179,81.2586830922294
14180,94.34673044773338
14181,93.49163885697463
14182,136.10918320891943
14183,98.87814412986997
14184,128.5381176829692
14185,133.6547412429336
14186,57.51648957075691
14187,82.23526208774507
14188,65.52481459372855
14189,122.16241912045565
14190,117.26381306728707
14191,86.39266576802996
14192,87.51471468004114
14193,61.25234232136766
14194,76.38822617839436
14195,104.23587091929737
14196,132.7685887883622
14197,100.7526711862767
14198,74.82044980553597
14199,61.5870596379575
14200,84.98487687421925
14201,76.34160633597362
14202,113.86257991434353
14203,96.93777769777351
14204,141.12920261427288
14205,82.5451421763922
14206,144.17864747129556
14207,86.5565563225455
14208,95.72392048092621
14209,118.9627158591912
14210,35.02579969424786
14211,64.60563856827582
14212,117.0662690173253
14213,109.91840306513372
14214,74.48809821392621
14215,89.84340247065674
14216,86.12627049964038
14217,47.23014545851823
14218,69.29688570398007
14219,84.33727517723537
14220,55.07808111116234
14221,96.31067805451265
14222,94.74033115497555
14223,43.142131138062325
14224,71.09842314987615
14225,138.68268099678255
14226,88.45836160407781
14227,114.54354520988204
14228,87.55167848968091
14229,131.62910396217896
14230,114.17432262672041
14231,152.19579851208553
14232,96.39731547472793
14233,87.62178672052936
14234,66.39692741154475
14235,66.58338669628606
14236,56.86975773209314
14237,130.7462920950932
14238,72.78150404296146
14239,84.38485726662941
14240,129.86173499809613
14241,94.73836121041316
14242,55.35557554700375
14243,113.64151860866197
14244,74.82198112548687
14245,102.00813332649452
14246,104.92048375468191
14247,122.21247860791189
14248,117.90377031994153
14249,113.22139580452917
14250,55.695655181593466
14251,117.7994809786299
14252,115.53673919810186
14253,72.61718796015907
14254,36.22112710025806
14255,65.84156749685474
14256,77.43179028624589
14257,68.50263002831393
14258,137.8158192840603
14259,102.54637132047336
14260,92.52416720664219
14261,74.06348505227936
14262,135.76184277634675
14263,126.6015658114749
14264,63.65467595205205
14265,115.59436956581051
14266,105.07149973340847
14267,130.33847678352095
14268,130.88431291558268
14269,72.72872961870385
14270,124.54345932350424
14271,85.4457685783311
14272,157.45950538238407
14273,127.79486945408162
14274,73.40871903852164
14275,77.09938522577576
14276,63.56874989561736
14277,73.54461469491469
14278,72.09309859149072
14279,121.26567878009308
14280,128.28559428511738
14281,112.93744697884908
14282,99.8314149563177
14283,78.83780937112806
14284,74.07277575551016
14285,146.34211730645893
14286,70.47039672182109
14287,85.8620944732906
14288,149.93295655361902
14289,82.85612756567787
14290,157.51550402060042
14291,75.28626229684961
14292,74.3632951418118
14293,149.07592757457869
14294,162.3337903292366
14295,123.17880610952484
14296,73.00559723230226
14297,117.46343116922544
14298,115.72732725778671
14299,62.7611800953131
14300,73.3773083551575
14301,162.9324890863942
14302,78.66306788284791
14303,38.85529700444558
14304,126.06416397163251
14305,102.96807850089371
14306,137.15901921437015
14307,115.12613913188913
14308,140.3869874308436
14309,99.74686712857071
14310,95.58764711542865
14311,139.2586494107089
14312,75.92997824707324
14313,103.55536585487472
14314,101.7233765612565
14315,64.39232490211886
14316,78.11238332500591
14317,46.98335145233019
14318,58.13085078638849
14319,48.49017883758586
14320,119.37748887611917
14321,65.44822541045748
14322,53.33247683118496
14323,79.77519733791917
14324,85.54352018399103
14325,99.99584964165153
14326,104.71931537994445
14327,125.3569580701386
14328,148.7598480663425
14329,84.86889390533193
14330,106.88983569601132
14331,106.52936841667508
14332,63.943180752359225
14333,116.59428945952372
14334,120.0687970392238
14335,85.44292750339457
14336,124.58406276656166
14337,111.00445534522768
14338,115.87301793601154
14339,108.52401378904662
14340,101.50316757910451
14341,86.11235290338632
14342,74.1432881232312
14343,110.80263690062799
14344,78.02405899155768
14345,95.42216496534148
14346,145.29604472676326
14347,128.0969454350908
14348,107.40341425590358
14349,26.558587058210406
14350,66.35242689026643
14351,124.4009220697912
14352,73.18693575572972
14353,99.76081300515905
14354,59.83388040247886
14355,100.54876567905677
14356,92.98134066191692
14357,164.38926119646243
14358,78.16532575107811
14359,78.6448800840519
14360,109.34454253803115
14361,83.07081675624977
14362,90.67285531748657
14363,116.28734078260818
14364,89.4746695658375
14365,136.7240487959841
14366,61.44438266999872
14367,91.87467406471659
14368,78.24437899681541
14369,58.095346357791016
14370,64.58193835877947
14371,94.62287991085581
14372,73.65216724583469
14373,148.3443134928973
14374,84.28370164395461
14375,144.35575504356063
14376,68.58767572353067
14377,89.80717644657851
14378,114.63678946987895
14379,133.78049959960694
14380,86.76909773403189
14381,159.65299602085304
14382,85.9353320576179
14383,58.9266628304578
14384,98.58642378643496
14385,94.22849268360241
14386,68.74726540392636
14387,133.4502368462718
14388,52.80102189901725
14389,148.15810631005363
14390,160.19236785298204
14391,115.17739165510915
14392,135.8832833649388
14393,92.99617058877195
14394,105.71295357721036
14395,195.56607170597803
14396,77.8241227903783
14397,62.52167122853296
14398,114.09417327734022
14399,91.83838317958008
14400,63.33604894741217
14401,73.44437453812131
14402,116.56433721493651
14403,86.43607655682058
14404,154.27903697334483
14405,79.42580889405228
14406,127.54560616659784
14407,62.596614407753655
14408,99.17676461341858
14409,164.37019413186573
14410,97.79505184457612
14411,147.04686539280314
14412,138.13694785027047
14413,60.181191281172836
14414,35.28819889950019
14415,49.73426785234769
14416,95.44684584392245
14417,67.73825217155314
14418,114.8809055886826
14419,72.96342769635169
14420,120.8027742750402
14421,147.4181809882284
14422,181.53820174994954
14423,104.28186027752285
14424,88.64529813782224
14425,75.69007466905366
14426,73.72104156110952
14427,122.46190931449534
14428,123.4228865882242
14429,104.27113134238907
14430,182.11583720566168
14431,170.1097355601919
14432,60.461674886857324
14433,118.95835196646743
14434,85.2486550909307
14435,78.09300563565941
14436,63.954467742297076
14437,63.160669411513275
14438,96.10954390521194
14439,124.46014610106258
14440,109.67134422558652
14441,104.40527076040063
14442,101.38028499546208
14443,162.27860421581224
14444,51.81320476955857
14445,158.5603190442616
14446,89.07828002363435
14447,129.44293156486705
14448,88.41400560993073
14449,123.75923566175025
14450,131.4318279216515
14451,71.53908517499283
