,MTBF_samples
2684,84.3468801956875
2685,78.77201393397226
2686,70.72653500445215
2687,125.91970384101896
2688,47.9165520191256
2689,54.37714726830662
2690,91.51949712562256
2691,120.0090695680706
2692,99.43857342443462
2693,68.08416792816449
2694,223.3957621479206
2695,53.125834290992486
2696,72.42033887349662
2697,69.9166385607377
2698,133.13911365702134
2699,156.9890453742611
2700,92.59654043971628
2701,136.8998115998526
2702,132.41517023885717
2703,81.02441434297478
2704,119.92183160312622
2705,45.59350008669751
2706,104.77650859129976
2707,90.37924031054929
2708,81.71007723637953
2709,76.63890825897387
2710,81.86211545951242
2711,77.84352701841303
2712,116.17575825014426
2713,65.81535248085436
2714,125.06962379360532
2715,130.8284248080994
2716,74.27387162347972
2717,73.6576773490652
2718,53.41601084362888
2719,65.01425169607059
2720,77.51966583360972
2721,119.48824226554821
2722,54.60599464201905
2723,172.22017790816753
2724,79.62657919411664
2725,88.92890880107696
2726,87.0038189477038
2727,49.73382539090003
2728,54.64678280241628
2729,111.14329257546174
2730,72.96689316684544
2731,140.64040981040688
2732,92.70175659348956
2733,84.4269475382479
2734,59.661677265818504
2735,84.87904597355096
2736,60.817961390613036
2737,110.56828760861615
2738,144.36438955730844
2739,85.89255061053879
2740,79.17265166278291
2741,86.6953494955824
2742,56.5194489504245
2743,114.16135396888089
2744,97.68006884554461
2745,75.20234997270688
2746,152.53771642555137
2747,75.50074870667034
2748,75.6003710862534
2749,99.48410847920601
2750,136.85148748365208
2751,76.64529122153432
2752,146.78783649880808
2753,84.62869901305712
2754,117.11546152578588
2755,152.04744867102312
2756,104.89108307205542
2757,92.86911730459792
2758,84.96438063587959
2759,94.44514001240837
2760,113.72865246054899
2761,88.1495633028496
2762,99.83957611198275
2763,102.98276373050649
2764,100.5415266581771
2765,111.76029291757155
2766,96.69521905250693
2767,78.56792231348268
2768,74.1863498492643
2769,111.59960035690828
2770,90.69136567253885
2771,135.90353513338647
2772,84.79212959152127
2773,96.90889818436627
2774,144.84431027669365
2775,80.23755942053536
2776,76.034977833581
2777,44.96941936357098
2778,76.98342491710738
2779,104.00933602099607
2780,76.60478603402086
2781,103.56594443421469
2782,103.44756144323121
2783,65.7126900091531
2784,92.60301264161426
2785,66.10266423440291
2786,93.00520982641928
2787,46.6117734714609
2788,78.49938128001698
2789,80.43945778489402
2790,84.81188266585545
2791,104.45312385498812
2792,129.51792382281562
2793,141.94620699649374
2794,142.17212616449444
2795,97.03462805151771
2796,91.45057146872406
2797,89.60739777498802
2798,69.31029462143496
2799,135.30289581530832
2800,166.7629610969485
2801,64.9306358535573
2802,87.74484352449214
2803,144.46300506213032
2804,54.09859317547593
2805,117.45427134361921
2806,124.47544288356553
2807,84.08939254730734
2808,61.77254872858647
2809,64.05689344201468
2810,84.28933645015573
2811,102.19397895617234
2812,62.90851114230607
2813,81.05118959490162
2814,118.82950098809378
2815,82.92561291515119
2816,75.69112257435746
2817,120.86735035816216
2818,96.15057756876045
2819,100.58491782694803
2820,178.97496396381524
2821,125.00976036670632
2822,68.26901450762229
2823,150.59280188841495
2824,68.52066351178209
2825,80.05870084761845
2826,123.96815977652913
2827,75.21035741471245
2828,76.13052239831104
2829,53.748219408627676
2830,102.52325329179448
2831,76.09504001740123
2832,134.7343460948651
2833,107.11813206244501
2834,92.55399456555477
2835,89.49065872776649
2836,62.525597889099444
2837,63.43964707439149
2838,99.64785839353644
2839,184.81946948595686
2840,120.11490290675927
2841,73.01143792358896
2842,93.35222712157695
2843,77.65959420599276
2844,101.91016819019991
2845,105.28457612896582
2846,132.24588828328544
2847,90.4209947119297
2848,119.26027452394392
2849,87.09947531348917
2850,109.9586137381187
2851,71.26290512092089
2852,161.91394140082025
2853,69.4261043814215
2854,73.71811477669138
2855,120.33941207655664
2856,125.28080944253009
2857,98.4079082307446
2858,109.73044393839484
2859,62.961868480042554
2860,171.63201593615324
2861,112.95940038077158
2862,72.09476811638362
2863,105.5704448228521
2864,123.93872973261746
2865,82.73984426760248
2866,122.54040968182449
2867,37.85154019784413
2868,64.43330232981852
2869,78.32454675841689
2870,109.13544379046634
2871,140.5195987835712
2872,153.13477223310713
2873,92.74763800968613
2874,102.54991580447204
2875,93.3032428690813
2876,103.83845941765178
2877,93.98782752390467
2878,75.67187628156114
2879,77.40656591842455
2880,88.56173751467068
2881,115.62943100958489
2882,120.52521907180294
2883,148.30300945081711
2884,92.41230469618594
2885,109.76766708441076
2886,150.75314745614207
2887,64.94306212387409
2888,92.56750967700079
2889,132.04294001615568
2890,146.14989140250378
2891,67.5122642399642
2892,90.0530437185995
2893,131.4573809914417
2894,110.28922415351408
2895,133.01300546858843
2896,100.53548338928643
2897,101.77682317273373
2898,126.77655962876315
2899,99.96225005102144
2900,128.5315697439788
2901,98.08256682267913
2902,80.15486251911214
2903,169.72373329817447
2904,148.83722158791704
2905,118.68778407699331
2906,130.32291703455888
2907,104.90681493749946
2908,105.77365395897259
2909,115.37628366918186
2910,87.21015367803406
2911,96.49421774010638
2912,80.95135272001015
2913,74.6120770533404
2914,80.96807166272325
2915,77.70325494478163
2916,71.9776273386125
2917,117.52818190575422
2918,55.3399707810859
2919,83.56669693147174
2920,83.92419443143842
2921,128.97619151917814
2922,52.95836036311812
2923,115.37537122246984
2924,82.08948009295354
2925,102.76915227110571
2926,91.92417121987071
2927,99.48336041096323
2928,125.25213344796562
2929,99.85516189779813
2930,79.84797449253205
2931,145.62455145147277
2932,81.68958669637865
2933,76.62994157067
2934,67.52771434021948
2935,141.98981738834516
2936,170.71547076742928
2937,133.58259640570606
2938,63.87163135703695
2939,97.25748244310445
2940,86.27758475998203
2941,110.54249306587465
2942,68.81562582570561
2943,97.8916523129072
2944,72.03390055860787
2945,82.85234818026156
2946,92.08977295310054
2947,87.780355003425
2948,61.33150243887876
2949,92.17538608126742
2950,65.34485829336894
2951,99.7556776271945
2952,71.67072678578978
2953,65.11135281330513
2954,127.90249387739352
2955,112.00593143010528
2956,59.043238440585334
2957,116.75049320587303
2958,84.64456469089447
2959,108.11920454612145
2960,133.99400968978105
2961,73.07189164053072
2962,167.94237820945688
2963,122.83289880372452
2964,43.856444277727626
2965,57.45969637423999
2966,92.47215970345555
2967,65.08501123758907
2968,107.58600126690479
2969,91.16198247713946
2970,94.08546804112223
2971,121.3500026910701
2972,91.04289678516315
2973,114.13531392273585
2974,128.60061415933842
2975,54.449414589759456
2976,126.43572382250372
2977,121.23722626049539
2978,87.78697977761138
2979,92.08994205782625
2980,80.37306613177567
2981,84.94422693278918
2982,111.17497814522065
2983,128.59601892834996
2984,73.18964106564093
2985,97.88586380669452
2986,107.0353627635296
2987,100.1543191381276
2988,129.85783072512376
2989,174.59841420699058
2990,109.3805113602602
2991,84.37382481794315
2992,93.42020707268244
2993,120.94706416980969
2994,85.31203335530756
2995,75.91632447971912
2996,78.94712787328955
2997,66.73099176807473
2998,156.17065049762147
2999,157.6687704943535
3000,65.00957741513463
3001,70.23187367884648
3002,107.01238238946476
3003,164.13204376385357
3004,72.98877584428644
3005,64.4661299346054
3006,68.90251384477644
3007,140.01528177537344
3008,109.83688136493727
3009,105.12171608531128
3010,113.55669027065946
3011,85.39606464860178
3012,143.2841167887234
3013,92.98126077787786
3014,134.48158263072668
3015,97.83455252375862
3016,89.96358536321745
3017,57.19496956451722
3018,124.46680217545813
3019,57.78047101140311
3020,156.02040006027457
3021,106.1603822452796
3022,86.91218151735147
3023,95.34007413035366
3024,80.88787015619333
3025,75.02208465050458
3026,139.88745197785036
3027,127.81087929682337
3028,100.84810737168323
3029,107.01475210161023
3030,85.72233761265475
3031,95.98641439828404
3032,106.50037014730178
3033,122.00964288218275
3034,98.85542996860363
3035,77.69217221451242
3036,75.81336761575437
3037,100.48089322222694
3038,70.24809767765719
3039,122.54148970990009
3040,110.30777391094179
3041,111.88128724529479
3042,59.510389838420586
3043,60.80646225005097
3044,56.34747494602103
3045,169.3345671247881
3046,79.39332307867643
3047,112.47495731414156
3048,79.7264498159557
3049,93.94087275250128
3050,75.26405018359984
3051,120.64087670612011
3052,80.28145004585292
3053,64.09727198030683
3054,60.94552066829847
3055,63.06874530701431
3056,108.36252007577677
3057,76.71270409039289
3058,99.87240492683753
3059,200.60378177850507
3060,55.147267902793146
3061,83.15308976212475
3062,53.54197691903122
3063,110.62622743298388
3064,64.63732002367941
3065,59.3023772689218
3066,169.39890523497724
3067,78.66735308373562
3068,126.07932647233342
3069,56.83530492449413
3070,130.4286242182802
3071,56.53321876883922
3072,55.17883398997009
3073,86.9097913582084
3074,75.10192455248193
3075,73.24873522784807
3076,73.50247068326664
3077,78.87337205496782
3078,111.50162533216867
3079,79.27719502754732
3080,62.68175209707433
3081,95.40079932672764
3082,122.87529520103541
3083,65.78719536034761
3084,125.3796751392354
3085,81.97032402987463
3086,49.261779793591906
3087,125.23347709554821
3088,87.45331989265155
3089,51.05428786465793
3090,97.34782712167637
3091,140.58477575028846
3092,164.24718915709468
3093,134.03469393551785
3094,149.77017613828855
3095,82.93296257263894
3096,135.9237208413322
3097,62.03766448347106
3098,59.092185249354586
3099,171.7633609422528
3100,109.23093710819731
3101,105.22385565636303
3102,84.84821146344143
3103,105.73905088249612
3104,131.88823300522424
3105,93.72355722434847
3106,84.80579956336717
3107,116.63650446370039
3108,130.54643017751076
3109,118.1824598232068
3110,91.00927370490238
3111,82.17411558701781
3112,85.90810015205503
3113,112.54965900033594
3114,135.3006067344366
3115,87.6719813941525
3116,130.24411723939008
3117,126.16834124624174
3118,85.30642134490196
3119,68.30705304628148
3120,97.61556408866292
3121,105.62090721981265
3122,95.75710055486142
3123,83.90814468668313
3124,165.60163953466767
3125,107.07382744749404
3126,113.03246729292616
3127,141.63791721931915
3128,81.4314336438257
3129,79.14305802288605
3130,88.31860813560073
3131,108.24327622903968
3132,124.81539048424278
3133,121.42059368054115
3134,91.00949349856884
3135,121.8920322278525
3136,67.54735363717052
3137,116.73005135498502
3138,63.09965585984078
3139,78.85865306835805
3140,160.6799195862209
3141,53.69277167597312
3142,130.09496622705834
3143,114.44087094259385
3144,156.7163601336479
3145,102.5011210677379
3146,89.37299924021792
3147,64.05880541842609
3148,113.10859266982618
3149,168.96659957131948
3150,49.380921905546664
3151,87.08421718749965
3152,154.73713072938304
3153,90.09622295563173
3154,78.4039033474666
3155,99.95531908158189
3156,76.91984411451824
3157,53.96891232425942
3158,95.5372549584991
3159,142.94427255392466
3160,54.28773565874462
3161,81.38731422645706
3162,132.6907060367327
3163,161.95679626112607
3164,158.09417924209475
3165,89.37908111975773
3166,102.98594180492424
3167,97.49640738576805
3168,63.163567338277346
3169,83.51983403454648
3170,66.74832455695024
3171,100.5760770811967
3172,79.47906748242696
3173,98.3796631542252
3174,108.41628028451744
3175,90.22767988379616
3176,71.22189669676492
3177,62.67856715289277
3178,125.39238262211461
3179,128.20361119365577
3180,158.86470698680492
3181,63.42171053769029
3182,57.69199918575939
3183,115.1437655425517
3184,63.35394346438949
3185,143.4960062134413
3186,99.78189913272521
3187,89.32276495307462
3188,73.16965113332162
3189,115.70913782311962
3190,103.16579666869545
3191,89.0050538119802
3192,99.36475300034277
3193,56.324937148467846
3194,125.05768997861131
3195,105.09145464089549
3196,203.72925778215682
3197,134.6602623631474
3198,117.6328840377403
3199,95.81240808018792
3200,100.77243237740694
3201,87.45958015640748
3202,93.37661753545196
3203,70.78147349988166
3204,95.81259726417888
3205,49.70802761171156
3206,120.26103300140699
3207,125.2964173708386
3208,66.26448688649371
3209,125.50104823068429
3210,88.22727583422893
3211,94.61657296795225
3212,130.81707045299646
3213,78.01410269129279
3214,109.98259414896499
3215,98.04131529129592
3216,127.49078175225263
3217,76.30539937542983
3218,122.47171355735422
3219,85.16835077164568
3220,79.48990290564343
3221,116.43655796242169
3222,142.9476366718166
3223,115.13009437059847
3224,77.5748752135403
3225,108.89184243249761
3226,91.85378355134551
3227,146.48090884189065
3228,64.14652694895132
3229,61.20430230130506
3230,117.14779562391637
3231,87.09980531967238
3232,122.23142721910976
3233,135.6242106683751
3234,41.651540983497725
3235,85.16624974006679
3236,144.14325074082188
3237,104.60047910569669
3238,83.79091325277174
3239,127.4444813114097
3240,122.96855028687378
3241,139.30568066676534
3242,41.21994436031819
3243,88.32899419086885
3244,94.00389382835138
3245,52.90366803193658
3246,116.05088792413555
3247,104.53598073333656
3248,121.72109640893898
3249,81.27499036330433
3250,79.27146088805141
3251,82.7366490173562
3252,96.6444055306619
3253,205.59089539518658
3254,76.05651555185268
3255,80.50207652698455
3256,134.36244521305903
3257,57.876311703053716
3258,79.79153936037592
3259,116.12401192228363
3260,67.89816717092648
3261,99.12058286892527
3262,142.81711954801
3263,52.56988763840036
3264,136.73372362803664
3265,84.95585406762751
3266,62.138028049904015
3267,93.87729469722262
3268,135.7641815616011
3269,84.08379428738313
3270,99.12676279311265
3271,140.98927698657852
3272,76.36399045041215
3273,119.23785591332683
3274,68.00292037567807
3275,112.6684461860145
3276,93.12645589737085
3277,49.55988599066585
3278,99.38740334839679
3279,121.31395057114477
3280,95.33571070284111
3281,93.44937652202307
3282,76.23896714245785
3283,166.70820585742499
3284,142.14427899968575
3285,136.02408148845544
3286,89.85819544862656
3287,132.84770727450376
3288,89.3867177799953
3289,101.45782807078136
3290,84.34832869707193
3291,58.841503995381416
3292,91.32285576199372
3293,97.36277612173785
3294,107.91697533556506
3295,50.827129737795225
3296,48.37869787080789
3297,106.7325268979035
3298,66.4945277412206
3299,140.66690631086422
3300,144.92377229489017
3301,120.38788924827354
3302,108.48252799645566
3303,96.89597624075482
3304,109.55365619654717
3305,133.10067276317662
3306,176.2591080524186
3307,58.054904060766546
3308,87.17457243844582
3309,101.27104693813408
3310,116.56502069331262
3311,177.28452519165546
3312,87.66487864597569
3313,71.97141056911599
3314,82.75475248522855
3315,73.22188538738943
3316,192.12370122274223
3317,100.21393021605725
3318,83.84931283929387
3319,69.11701404409473
3320,75.22519178948376
3321,70.83194134835527
3322,127.08953280071071
3323,115.53156519340891
3324,73.8324697894701
3325,82.09735448590587
3326,75.3310963824719
3327,123.03910570003177
3328,69.33862860458888
3329,89.5868346008705
3330,53.2442800337836
3331,93.66961272059565
3332,148.19309897562212
3333,200.22646968706806
3334,128.23630574199518
3335,118.63619283298999
3336,73.39018368120381
3337,118.46866021106534
3338,134.82742104462824
3339,103.1288817053855
3340,88.71393132420711
3341,71.62096045692158
3342,161.46332034083372
3343,128.79791114655046
3344,117.09639584332888
3345,93.7698261120033
3346,84.08800997669582
3347,173.50778710469461
3348,124.32720702160285
3349,134.18326773775078
3350,91.65992795928895
3351,135.21456937270588
3352,76.8849797262948
3353,61.13721895168949
3354,124.25811493760962
3355,88.60873162905825
3356,71.64102435479592
3357,95.99079499833344
3358,94.7259115723738
3359,135.08646365796236
3360,95.28742898701024
3361,129.4358938377369
3362,97.87082517483675
3363,218.56505588057854
3364,92.74830443352805
3365,95.21291931067641
3366,109.96228536092508
3367,60.7971242176954
3368,129.45055322210465
3369,63.747798812335745
3370,123.21847301808604
3371,125.20941432822985
3372,118.6345887435244
3373,73.25189648850176
3374,97.26216239231725
3375,88.08739093657216
3376,146.0853396068781
3377,116.46589188681654
3378,126.40472841973329
3379,85.97326611882205
3380,83.65069398526964
3381,110.43989944618276
3382,176.6142318789836
3383,90.87325909484315
3384,60.369184577923626
3385,104.95135164286509
3386,157.20825616769488
3387,162.01317651597782
3388,55.37392399582321
3389,119.65022045789662
3390,72.02677107183453
3391,84.16888079813808
3392,132.0980505783999
3393,135.50045517445045
3394,116.54823789449297
3395,128.96439449296707
3396,125.20801334132632
3397,84.53275091523747
3398,45.23357477268508
3399,83.32046065256077
3400,109.44817113398673
3401,124.48534689050264
3402,80.19134787567073
3403,194.55863389255452
3404,75.88971825044065
3405,148.01647563943249
3406,115.23974013113533
3407,68.32689000271775
3408,79.00159356615467
3409,84.16988504485066
3410,119.79001730232798
3411,75.0312285843172
3412,97.77417822792725
3413,67.8915198319655
3414,84.86910094345758
3415,98.32748579379395
3416,61.04666348289477
3417,60.582955696755974
3418,68.33076108975649
3419,123.78564319917095
3420,85.66107943656198
3421,145.92431773739673
3422,102.13605738958178
3423,93.37232748202895
3424,141.38413189691593
3425,93.52184089980052
3426,110.39443691090882
3427,93.68393328955025
3428,128.33157104952687
3429,128.14162251007366
3430,61.971644677457334
3431,104.55183573094439
3432,151.3053990653687
3433,107.91449058710836
3434,65.2098547745439
3435,76.05135377669768
3436,79.17423968121558
3437,69.89717517554138
3438,105.8603898472592
3439,72.09679118447059
3440,110.50724954624245
3441,123.93043681380615
3442,139.4124614141105
3443,74.99882342981391
3444,86.14886456466942
3445,106.3429428268989
3446,57.39841971323979
3447,98.18981012480373
3448,67.62020604390827
3449,116.72928043103124
3450,78.08320010623203
3451,153.86673978817524
3452,99.58706307152276
3453,68.65713856095742
3454,137.86389243224767
3455,78.37170540147387
3456,59.11238041344753
3457,78.2027238478877
3458,167.15841825936582
3459,104.61518032388001
3460,77.42357567706003
3461,140.15420861480348
3462,121.66753545602835
3463,137.82641695468874
3464,52.08951156294446
3465,64.64911893316577
3466,87.38569278707175
3467,67.3731118097029
3468,50.37541090919497
3469,117.80043219964367
3470,89.52620731328837
3471,58.05294763258071
3472,80.15366660890652
3473,189.69531105675952
3474,58.9663194276642
3475,91.5103091628309
3476,83.85636425104352
3477,86.65212828983927
3478,93.30820785371664
3479,93.27565291526784
3480,132.5411553457517
3481,62.609264971541606
3482,109.96740417180683
3483,87.37260055182223
3484,102.2079405684462
3485,53.399884495087065
3486,61.145810726484875
3487,64.5435727054678
3488,61.04543628934383
3489,91.32578080992798
3490,100.11607549863675
3491,77.54825289974528
3492,85.84143836466644
3493,80.51484435849187
3494,93.94866454575848
3495,96.95461895472349
3496,76.72391733216595
3497,83.65038357086685
3498,91.34127300592098
3499,82.29370826274176
3500,80.37562043504184
3501,110.63176251689399
3502,94.93525541687424
3503,68.55902901197126
3504,89.1432231352911
3505,55.791063132204
3506,78.75578189521856
3507,92.41298535530272
3508,64.55996578660242
3509,142.03406943603304
3510,94.0260748660957
3511,182.84252730280895
3512,62.88659305450894
3513,107.98019154036783
3514,76.00785622417406
3515,79.99994402799936
3516,49.66475303033618
3517,210.00677915246425
3518,82.68378589605882
3519,117.09063204103067
3520,100.4609694049328
3521,59.61738428279614
3522,107.20477051690361
3523,159.58938097582617
3524,93.20743714866684
3525,50.29737223633732
3526,112.153995304905
3527,56.21014864997336
3528,58.7049597666041
3529,165.2462737757392
3530,71.73237056024894
3531,100.97083203351362
3532,120.68197791449086
3533,42.496220851077624
3534,68.73493647248033
3535,80.00298763947694
3536,64.93384705267971
3537,85.35226126235722
3538,70.63309404761668
3539,79.90061668492321
3540,60.293106939569476
3541,56.178027370265646
3542,82.33901160215444
3543,111.05062795335701
3544,93.60904058138964
3545,132.99090269889555
3546,90.68215126951004
3547,131.16989104413923
3548,93.45511801203841
3549,74.34601892850137
3550,151.29168018304736
3551,109.76547741544076
3552,103.673619143731
3553,170.9347015233308
3554,99.08310084370969
3555,88.28206965608781
3556,94.51191181307287
3557,78.93610360759138
3558,109.22105972016445
3559,128.56470773611417
3560,79.51817547159233
3561,80.12237007605842
3562,116.64903826492771
3563,80.2111894688956
3564,132.38220044024632
3565,95.7190077918134
3566,63.51529006257099
3567,58.76810022595252
3568,87.29706763866116
3569,114.34449507494374
3570,65.52773432262724
3571,131.19044287540387
3572,134.90361951059035
3573,64.23905479888352
3574,79.6816762852412
3575,165.43642030106918
3576,109.25328755107356
3577,119.16829761972011
3578,54.29746210347899
3579,101.52159014022135
3580,58.56522652859938
3581,91.90838458635082
3582,143.7806150561903
3583,100.11391922432631
3584,120.84048913981903
3585,158.06822311248138
3586,123.21416209391569
3587,108.64756706579992
3588,128.66877765162434
3589,134.1294372675333
3590,60.15900304422505
3591,113.54167928930887
3592,90.79811492770332
3593,79.50109791776728
3594,143.0822189697737
3595,98.39023905787538
3596,68.40068726732383
3597,79.42791036183064
3598,100.7493252606375
3599,118.84311032959502
3600,124.14293325071465
3601,104.79279659447054
3602,79.25669238112106
3603,94.82755381330608
3604,65.85200826098662
3605,125.36881009739454
3606,97.32036369123207
3607,81.7868837011542
3608,44.33614341052872
3609,116.63448848095018
3610,160.66419726138614
3611,90.7451434679847
3612,129.6944141266516
3613,109.92658135079077
3614,88.90418429454026
3615,85.93454006710684
3616,100.81896365189797
3617,78.34282002483415
3618,126.23350914940406
3619,101.7116104089533
3620,78.6099418320326
3621,84.99970533506442
3622,60.016182971260875
3623,147.5159494461081
3624,175.71195260669057
3625,80.52118512605855
3626,137.1995440900534
3627,95.39497672073223
3628,147.79459985317075
3629,59.919007939166946
3630,86.77947976950084
3631,113.13274640948767
3632,101.05793911785797
3633,87.03656423124531
3634,90.71655785978082
3635,70.48746944785653
3636,33.26783165736332
3637,106.09953867855157
3638,101.64411153467162
3639,96.50366296825091
3640,66.51333280031618
3641,124.88316544190317
3642,62.44293968704485
3643,108.49234444017858
3644,82.0830266274829
3645,68.58876527896362
3646,130.78787685371577
3647,106.7564991593216
3648,58.20874751415372
3649,92.8486448632773
3650,65.9123139739541
3651,95.0891666006382
3652,50.74475822764356
3653,79.78044534000419
3654,112.5422105450579
3655,77.26095295862811
3656,106.32465508946632
3657,53.5833368152135
3658,107.33522854586644
3659,43.764992054833854
3660,119.51834523205162
3661,99.59856016084889
3662,53.90808025303013
3663,70.4502414925522
3664,118.65026403828833
3665,135.71334816648903
3666,99.91162830581584
3667,135.95170842277466
3668,70.72815663618215
3669,108.91453167594804
3670,120.13170635624195
3671,121.34856746140758
3672,150.11884755625667
3673,105.27106790537987
3674,59.459787548965586
3675,43.41019508724873
3676,133.91723772773173
3677,134.3523888586668
3678,76.38428030862124
3679,61.52043753507702
3680,65.57372798958735
3681,89.77035259382276
3682,76.16769834206252
3683,65.55798972684326
3684,105.83147955099055
3685,50.79622152092096
3686,116.6000179506946
3687,106.73944798852128
3688,66.85428038642142
3689,51.33661591756318
3690,77.517086043257
3691,100.25335333558546
3692,96.89398647245079
3693,88.87613531621903
3694,148.5009719906387
3695,73.0343383946508
3696,101.51673186652314
3697,63.976535867694245
3698,85.68102030684938
3699,178.42075767794307
3700,98.29129198642627
3701,80.4728459006558
3702,101.27878499919639
3703,80.11740125269
3704,83.16260165245292
3705,123.68867590115698
3706,100.23420051455052
3707,120.94897078906085
3708,94.2375630067065
3709,98.94713955841183
3710,68.6282659725725
3711,157.52942393859132
3712,77.45109156793043
3713,128.99373392242774
3714,125.8822719046974
3715,104.89825886167266
3716,67.93898549101768
3717,92.52576932364778
3718,95.11090369742573
3719,81.53690790629967
3720,96.89858884072575
3721,59.08221404650876
3722,93.16103978577364
3723,166.2970553438855
3724,41.36058320750718
3725,108.75858156123836
3726,120.45239446889227
3727,56.17754368950442
3728,69.2103228261162
3729,62.29421196488977
3730,170.25314293127198
3731,112.25273291667997
3732,70.89508015825876
3733,125.94241915900179
3734,95.11568934676964
3735,133.94356360702892
3736,71.8127761450776
3737,126.6682663744773
3738,49.36825942248932
3739,75.20675613441263
3740,100.22853038519872
3741,112.34306976597904
3742,74.73731667395805
3743,115.20413202105003
3744,53.46897583543745
3745,81.75307230851251
3746,109.94122069097766
3747,128.99249928133173
3748,68.63236956528763
3749,75.71480707070123
3750,117.96852177706683
3751,91.1218092480141
3752,76.82121078956426
3753,101.25515119190445
3754,96.47916286705527
3755,93.92888768682698
3756,122.67881070146225
3757,61.921318258079125
3758,91.29094585221203
3759,88.00678514059705
3760,70.52895276308071
3761,142.7813024306725
3762,130.62887532847714
3763,83.8676667865093
3764,83.96920247987593
3765,117.2854641321187
3766,144.93347995786235
3767,69.05141233001156
3768,74.46883525517146
3769,59.107596384037244
3770,113.35308557061065
3771,56.01760929252515
3772,123.56672767013049
3773,61.104362134962926
3774,103.20632804470222
3775,132.38428824292632
3776,156.293155098343
3777,97.86915532164662
3778,108.72136759787108
3779,144.41425150267233
3780,63.844020865590764
3781,94.55618952395798
3782,69.47172182209682
3783,151.21170780822084
3784,94.92664759462352
3785,106.40702462490363
3786,65.67843926281776
3787,97.31719792498798
3788,51.84704941197026
3789,89.63740580832652
3790,123.14570794167196
3791,136.78979225714244
3792,91.38818154481471
3793,66.39356325176166
3794,60.06222828006148
3795,61.49618563984499
3796,44.714781144598
3797,145.0436610972655
3798,61.05036440117334
3799,141.28730177461858
3800,132.47716716479218
3801,149.16592352522477
3802,114.13732747528054
3803,123.51264571656752
3804,140.57599948230717
3805,108.5688931802758
3806,78.9910107569605
3807,81.87668651323837
3808,133.48702245386136
3809,85.14223761706589
3810,90.76332086826937
3811,122.07660833683784
3812,71.63707297915728
3813,88.76317263873561
3814,71.95434497449486
3815,142.91950916009222
3816,96.59797806246793
3817,130.95700732493532
3818,96.71477080529215
3819,78.37372704959262
3820,99.06806210718926
3821,113.94432233380883
3822,125.60388685354539
3823,84.4094299493291
3824,123.70207801947768
3825,103.31785078363262
3826,91.60074266926833
3827,77.83973986718814
3828,103.4956479625898
3829,65.50669505110855
3830,70.81195109879357
3831,90.65751483012215
3832,116.05525492584252
3833,115.76936585499345
3834,68.16875981919739
3835,66.83330986703359
3836,101.07474883882027
3837,90.47160381153564
3838,142.95996243930807
3839,136.069031787222
3840,71.22008162988098
3841,110.78561557347913
3842,91.0032669279827
3843,73.13379252196574
3844,72.51993447499918
3845,77.6279209983869
3846,105.23355160607443
3847,130.39717973242358
3848,74.72997461244053
3849,136.9404506750349
3850,83.22956032887097
3851,93.14605665507658
3852,47.90128422574998
3853,78.93037103803036
3854,159.4738281437398
3855,103.23878267475803
3856,162.13603994837177
3857,134.27274711776653
3858,76.32848367921535
3859,123.98469196424794
3860,146.50967995955767
3861,112.10496632937031
3862,85.06234802462063
3863,80.97537352756136
3864,119.53546085106495
3865,139.01482074430425
3866,103.65770781601675
3867,119.17125758217371
3868,118.44363848987575
3869,124.77714315115023
3870,85.35655848651093
3871,160.20189533107254
3872,114.78612984738183
3873,103.03860861174151
3874,122.95048191962687
3875,102.77724004810482
3876,96.40360003388427
3877,61.52498459919548
3878,56.627261045655544
3879,72.05712103028789
3880,61.08519004010016
3881,55.920949034687055
3882,89.21576649347398
3883,111.5586519905963
3884,95.61597469357682
3885,90.46339964119629
3886,96.81148415072671
3887,125.81463512759885
3888,97.66085221059282
3889,96.84134352369183
3890,104.97450944913172
3891,85.46991148656173
3892,111.89727760741191
3893,80.40318011816971
3894,131.42630013016205
3895,74.38050954775068
3896,124.04428388308818
3897,64.34500304079288
3898,107.00583384946792
3899,75.48135041551272
3900,134.18010007689213
3901,181.36009605645725
3902,70.2425228645325
3903,57.236719394897435
3904,83.7243143356234
3905,141.13667746419344
3906,67.47785748902632
3907,101.85576181748866
3908,112.238368965115
3909,99.89158924742111
3910,147.32657463162445
3911,44.690281615769734
3912,75.59262719586407
3913,71.64289467037369
3914,78.3267791043594
3915,94.23757781875418
3916,171.10295661370782
3917,76.5148392105432
3918,89.204053541308
3919,87.98116209480952
3920,136.92744195115787
3921,129.59864425681883
3922,134.1312404465491
3923,73.01138723958054
3924,153.59405178315177
3925,156.9746157333979
3926,64.57286687227503
3927,138.13939263547599
3928,116.61652263609994
3929,78.6902781945437
3930,83.82829058564529
3931,79.53376863567576
3932,205.03267500929525
3933,105.59296210055754
3934,79.48617427214614
3935,124.98579974088955
3936,89.64725837027002
3937,122.34526443021521
3938,104.68168372252714
3939,101.70511270743003
3940,116.12920168359793
3941,77.0054300936582
3942,108.9048513259911
3943,99.12812896837318
3944,66.54304864353192
3945,128.9670644602687
3946,146.13660920241455
3947,108.4817903951197
3948,118.67686857560405
3949,87.2309975225813
3950,114.22903544056923
3951,110.30442325698728
3952,109.11295347026956
3953,119.79469734825184
3954,116.11171213794879
3955,68.28254027773367
3956,125.48520473382976
